,Datetime,density_label,relation_label,Text,Username,UserLocation,ReplyCount,LikeCount,RetweetCount
347,2022-03-29 02:04:28+00:00,,0,@TrevorHicke No sensors under the road? Or camera sensors? Pretty common in North America under the first ten to fifteen feet before an intersection in newer road construction.,JJJamesonBugle,"New York, USA",1,1,0
348,2022-03-29 01:58:08+00:00,1,1,I guess these ignorant @TransAlt clowns don’t realize that bike lanes taking up space inherently would cause more traffic. They literally absolve cyclists of any inconvenience upon the general population. This is what we call elitists. https://t.co/4sncgFrpyH,enforcelawsNYC,"New York, NY",1,14,2
349,2022-03-29 01:56:08+00:00,2,1,Super snow  storm caused the traffic accidents involving 60 vehicles on I-81. I pray for peace of the drivers and their families. https://t.co/5Ze3vUidlI,q_stuy,"New York, NY 10036",0,4,0
350,2022-03-29 01:55:42+00:00,,0,Check out this listing I just added to my #Poshmark closet: 2T Construction Bundle. https://t.co/nEHmHrjqaK #shopmycloset @poshmarkapp,ClosetAmys,"New York, USA",0,0,0
351,2022-03-29 01:55:24+00:00,1,1,Construction on #FranklinDRooseveltDrive NB at East 28th Street https://t.co/uUknTKckyN,511NY,New York State,0,0,0
352,2022-03-29 01:55:24+00:00,1,1,Construction on #I278 EB from Union Street to Congress Street https://t.co/HxFDzSngVf,511NY,New York State,0,0,0
353,2022-03-29 01:54:11+00:00,,0,"I know everyone is excited that @SolportTom is taking over @SolsteadsNFT , but can someone work on getting traffic on @solportio, apart projects run by @SolportTom hardly anything gets sold there.",gmishra,New York,5,26,0
354,2022-03-29 01:50:33+00:00,,0,@recoilnd i'm saying men in construction are top tier n i'll never budge on that,7imoncello,"New York, NY",1,1,0
355,2022-03-29 01:50:16+00:00,1,1,"Track weather, traffic here as rain pours over NorCal https://t.co/ygyQ2clWr0",_cryptomatters,"New York, USA",0,0,0
356,2022-03-29 01:49:39+00:00,,0,"I was thinking today how with one of these CEO jobs I would have to drive to work. And how I got rid of my car and then I would have to start with that car and parking mess again and traffic...

But then, could I get a car and driver? https://t.co/OmispirCzV",HarlemJ11,"New York, NY",1,4,0
357,2022-03-29 01:48:53+00:00,,0,#NetworkMarketingSuccess Clone all these ultra powerful generating traffic strategies to grab boundless possible customers to earnestly reach out to regarding the network marketing business https://t.co/LCeKisH6YS https://t.co/r3FwrzTDTH,TheWealthZone,"New York, NY",0,0,0
358,2022-03-29 01:48:26+00:00,0,1,Construction on #DLine NB from 145 St to Tremont Av https://t.co/oIQQIT8a7L,511nyBDFV,New York City,0,0,0
359,2022-03-29 01:48:25+00:00,0,1,Construction on #DLine NB from 145 St to Tremont Av https://t.co/C8IOQWZ50b,511NY,New York State,0,0,0
360,2022-03-29 01:47:37+00:00,,0,CTS599 2022/03/28 tariff now available.,ar_traffic,"New York, NY, USA",0,0,0
361,2022-03-29 01:46:30+00:00,1,1,Updated: Construction on #GrandCentralParkway EB at 94th Street https://t.co/WKTW3nyfkY,511NY,New York State,0,0,0
362,2022-03-29 01:46:30+00:00,0,1,Construction on #CLine NB from Broadway Jct to Utica Av https://t.co/BL9O1f3BBU,511nyACE,New York City,0,0,0
363,2022-03-29 01:46:30+00:00,0,1,Construction on #CLine NB from Broadway Jct to Utica Av https://t.co/ZfKzfFj760,511NY,New York State,0,0,0
364,2022-03-29 01:46:28+00:00,1,1,"The officer is directing traffic at the intersection.
警官が交差点で交通整理をしている。 #爆笑英会話",NewYorkets,"Manhattan, NY",0,0,0
365,2022-03-29 01:44:40+00:00,,0,"Crow's Nest Residence by Mt. Lincoln Construction

https://t.co/jGGjjugOzE

#decor #home #interiordesign #architecture https://t.co/dR1jR1L6G1",HomeAdore,New York,1,43,9
366,2022-03-29 01:44:22+00:00,1,1,Updated: Construction on #GrandCentralParkway WB at 94th Street https://t.co/YzbbfXbz89,511NY,New York State,0,0,0
367,2022-03-29 01:42:47+00:00,,0,"NIO - Shaolou service area of ​​G30 Lianhuo Expressway, the high-speed power exchange network of the Su-Shaanxi section of G30 Lianhuo Expressway was officially opened. $NIO https://t.co/Gz0tPdITTw",NIOGlobaI,"New York, USA",0,6,1
368,2022-03-29 01:34:20+00:00,,0,"@htpape Excuse me, Heather? Who else will use get to experience an underground traffic jam?",the_transit_guy,"New York, USA",1,3,0
369,2022-03-29 01:30:04+00:00,,0,"@jennbick1 @Knickerbocker44 @CEJRyanMcMahon @OnondagaCounty Yes let’s ! Why stop there? Get rid of traffic reports, weather reports. I mean why hear about reality at all  it’s so depressing 🤣",kennedytwit7,"New York, USA",0,1,0
370,2022-03-29 01:27:16+00:00,,0,"@Vermeullarmine ...out of a recognition, I would suggest, of the power of the mimicry they traffic in.",jynpang,"New York, NY",1,3,0
371,2022-03-29 01:23:40+00:00,,0,"MGSN Legal 
IDEA GENERATORS !
Occupational Therapist, Construction Workers, SaaS users,etc. At one point as you go about your daily duties, you may come up with ideas that will make the job easier. Idea Generation is an exciting profession you can develop   as a side gig.",MGSNHQ,"New York, USA",1,1,1
372,2022-03-29 01:15:04+00:00,,0,@FBarrissi We need more active traffic cops patrolling.,LVT818,"Manhattan, NY",0,1,0
373,2022-03-29 01:12:27+00:00,,0,"@JohnSmi18684452 @LastLinekeeper @worldmade @HieronymusMcG @bemusedbob1 @eclecticbrotha CR isn’t pressing charges. 
I’m grateful to him for making Traffic Stop Terror vivid to me: one of his tweets, his wary eyes with blue lights in the rearview. Captioned “Here we go.” Celebrity doesn’t protect Black guys in nice cars from armed racists. He spared WS that System.",BumpItMcCarthy,"Manhattan, NY",0,1,0
374,2022-03-29 01:09:40+00:00,,0,"The Oscars are like NASCAR. People watch ostensibly to see their favorite person win a prize. Sure, that’d be nice and fun for that to happen. But what people REALLY tune in for is a fiery car crash. And goddamn we had a great one last night.",DevilsAdvocateC,"New York, NY",0,0,0
375,2022-03-29 01:04:48+00:00,,0,Ask Greg Sobo: What Do You Have To Prove To Get A Settlement In A Car Accident Case? Tell Us Your Story - https://t.co/s4dbZwVeKt https://t.co/Q11EEMBtk3,SoboSoboLLP,New York,0,0,0
376,2022-03-29 01:03:36+00:00,,0,"@EUnneland So much of the city's jobs/revenues are tied to commercial real estate which has been severely impacted by COVID-19.  For 2 years, commercial offices hv been vacated +surrounding retail businesses decimated by the lack of traffic.  We also had a big outflow of population. more...",phemsworth,New York,1,2,0
377,2022-03-29 00:59:10+00:00,1,1,Construction on #GrandCentralParkway WB at 94th Street https://t.co/YzbbfXbz89,511NY,New York State,0,0,0
378,2022-03-29 00:57:25+00:00,1,1,Construction on #GrandCentralParkway EB at 94th Street https://t.co/WKTW3nyfkY,511NY,New York State,0,0,0
379,2022-03-29 00:49:03+00:00,,0,8 Reasons You’re Not Getting Any Website Traffic (And How To Fix It) https://t.co/BYN0CejONw https://t.co/dOJyagGgaR,coolholic5,"New York, USA",0,0,0
380,2022-03-29 00:41:35+00:00,,0,@Dan3146 @StevenBeschloss Great question. Most people I meet in the construction trades these days are new to this country. They don't know any of the countries history or values.,MechanicalSyd,New York,0,0,0
381,2022-03-29 00:40:43+00:00,2,1,"Disabled vehicle. Left lane blocked in #Brooklyn:OnTheBQE on I-278 (BQE) WB at The Brooklyn Bridge/Cadman Plaza/x28 (WB), stopped traffic back to Flushing Ave/x30 (EB) #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,1
382,2022-03-29 00:29:03+00:00,2,1,@NotifyNYC: Vehicle Collision: All westbound lanes of the Prospect Expressway closed at 7th Avenue in Brooklyn. Consider alt routes. Multilingual &amp; ASL Link: https://t.co/uy98VgEEnJ.,DutchKillsCivic,"Long Island City, Queens",0,0,0
383,2022-03-29 00:26:22+00:00,,0,“Stay in your own lane it’s no traffic there.”,JMedia_,"New York, NY",0,11,5
384,2022-03-29 00:21:53+00:00,,0,Bridge and tunnel traffic is almost back to pre-pandemic levels. But airport and PATH activity is still lagging. https://t.co/1VFTTaEM0V,HarlemPatch,"Harlem, NY",0,0,0
385,2022-03-29 00:17:31+00:00,,0,@StreetsblogNYC @AdeelRanaNYC @NYPD84Pct No wonder police don't enforce traffic laws. Too many sympathize with deadly drivers -- not those whose lives they threaten.,GailNRobinson,New York City,0,4,0
386,2022-03-29 00:16:35+00:00,,0,"Modern Family by Crestwood Construction

https://t.co/Hl8SlmtVpX

#architecture #interiordesign #home #decoration https://t.co/IB04fI1caA",HomeAdore,New York,1,50,8
387,2022-03-29 00:13:50+00:00,,0,Bridge and tunnel traffic is almost back to pre-pandemic levels. But airport and PATH activity is still lagging. https://t.co/Copj6tGVky,AstoriaPatch,"Astoria, Queens",0,0,0
388,2022-03-29 00:11:37+00:00,,0,@jaden Black culture of promoting voilence,Dannyalaba,"New York, USA",0,0,0
389,2022-03-29 00:11:07+00:00,,0,"Ukraine, Russia moving aircrafts, China Crash, COVID, TSA Traffic, Airline News, Lessor News.  Its all in our 67 page Aviation Weekly report. https://t.co/bwo0Nnykma",AsteriskLlc,Los Angeles and New York,0,0,0
390,2022-03-29 00:05:44+00:00,2,1,"Closed due to accident in #Brooklyn:OntheProspectExpwy on Prospect Xpwy/NY-27/Near Gowanus WB between 10th-11th Ave/X4 and 7th-8th Aves/E, 3rd St/X3, stopped traffic back to Fort Hamilton Pkwy/X5 #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,0
391,2022-03-29 00:05:30+00:00,q,1,Vehicle Collision: All westbound lanes of the Prospect Expressway closed at 7th Avenue in Brooklyn. Consider alt routes. Multilingual &amp; ASL Link: https://t.co/GpdlTK7FPB.,NotifyNYC,New York City,1,3,1
392,2022-03-29 00:04:59+00:00,,0,"El Lissitzky, Frankreich. Die Entwicklung der neuen Ideen nach Konstruktion und Form (Neues Bauen in der Welt. Band 3.) (France. The Development of New Ideas of Construction and Form [New Ways of Building in the World], vol. 3), 1930 https://t.co/nXhdRTue1d https://t.co/QOgl80B7sM",moma_drawings,"New York, New York",0,5,0
393,2022-03-29 00:03:31+00:00,1,1,Construction on #US19TruckRoute NB at Hackensack River Drawbridge https://t.co/q2LTEcr8sw,511NY,New York State,0,0,0
394,2022-03-29 00:03:30+00:00,0,1,Construction on #M9Bus Both directions from Essex St/E Houston St to Av C/E 10 St https://t.co/zx2iqTGuEj,511NY,New York State,0,0,0
395,2022-03-29 00:00:53+00:00,,0,Episode 219 - Artificial Intelligence for Construction with René Morkos  https://t.co/GRuOW5YfCc  @AliceTech_AI,maxsklar,"Salem, NH",0,2,0
396,2022-03-29 00:00:28+00:00,,0,"Pretty sure this person who has no respect for traffic laws is a government employee (or perhaps elected).

I just looked up #NY_GMV2861's 69 violations using @HowsMyDrivingNY:  https://t.co/oxyrCu8N8u",red_hedgehog,"New York, NY",1,0,0
397,2022-03-28 23:59:49+00:00,,0,@ReileTalk @Blockaid1 I like almost all versions but the one where he decides to be as useful as a traffic cone in net every once and a while.,Jordyfighter141,"New York, USA",1,0,0
398,2022-03-28 23:59:22+00:00,,0,Dude is a traffic cone on defense doesn’t try at all. https://t.co/koYtzb3c4o,DjEon95,"New York, NY",0,2,0
399,2022-03-28 23:58:56+00:00,0,1,Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St https://t.co/155VWmRKpC,511NY,New York State,0,0,0
400,2022-03-28 23:51:28+00:00,,0,@AnaMariaforNY That’s $600million to pay hundreds of construction workers and hundreds of permanent workers at the stadium. The state is supporting well-paying Jobs.,johnrennhack,"New York, New York",0,1,0
401,2022-03-28 23:47:00+00:00,0,1,Westbound Bx33 buses are no longer detoured after construction at W 137th St/St Nicholas Ave was completed for the day. https://t.co/4slou7ItU0,NYCTBus,New York City,0,1,1
402,2022-03-28 23:38:36+00:00,,0,"@LastWeekTonight ""Quick side note"" can we talk about how completely even John Oliver glossed over the annual traffic deaths? With climate change, war profiteering gas prices, and these annual death rates why doesn't anyone think the automobile is a huge problem? #CrashNotAccident https://t.co/czHXaJOOVp",belleoflonglake,"New York, NY",0,0,0
403,2022-03-28 23:35:14+00:00,,0,Need Jim Jones to report weather AND traffic from now on. https://t.co/fEbESTPIo2,CarlosTrillocks,Uptown,0,0,0
404,2022-03-28 23:34:43+00:00,,0,crazy car crash compilation https://t.co/7qDJT78eJD,724accidents,"New York, US",0,1,0
405,2022-03-28 23:25:19+00:00,1,1,Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side https://t.co/iQA77zGOYt,511NY,New York State,0,0,0
406,2022-03-28 23:23:13+00:00,1,1,Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side https://t.co/Hyd91DKhyc,511NY,New York State,0,0,0
407,2022-03-28 23:23:13+00:00,0,1,Cleared: Construction on #80Bus Both directions from Old Bergen Rd at Gates Ave to Montgomery and Greene St,511NY,New York State,0,0,0
408,2022-03-28 23:15:55+00:00,,0,City needs to raise taxes to fund new agency that will enforce traffic laws.,alliekenneynyc,"New York, NY",0,0,0
409,2022-03-28 23:10:45+00:00,,0,"7 Ways to Use Your Online Reputation to Get More Traffic, Leads, and Sales 
#digitalmarketing #marketing
https://t.co/BnCuZ7Fa5C",MustafaUnlukara,"New York, USA",0,0,1
410,2022-03-28 23:06:34+00:00,,0,@Cribdilla Do you think that rising construction cost and supply/labor constraints are holding back new construction at all?,davis_greene,"New York, USA",0,0,0
411,2022-03-28 22:56:59+00:00,2,1,Um why is there so much traffic here,adcam12,"New York, NY",0,0,0
412,2022-03-28 22:54:42+00:00,,0,Universal Hip Hop Museum Planning Metaverse Experience Before Construction of Venue Completed https://t.co/X4JTLfw9kU,group_kq,New York,0,0,0
413,2022-03-28 22:53:25+00:00,1,1,@DWPippy Yes. But not in heavy stop and go traffic.,CurryEllannie,"New York, USA",0,0,0
414,2022-03-28 22:49:18+00:00,1,1,When Stuck in Traffic… https://t.co/93qtFUi1M5,itsEnigmaFTW,"New York, USA",0,3,0
415,2022-03-28 22:47:22+00:00,,0,"@rrrrrrredbelly @Zendesk @dcfc Hello, please DM us with your order details and we will assist you further. Thank you. - EE",MerchTraffic,"New York, NY",0,0,0
416,2022-03-28 22:37:07+00:00,,0,"@BuffaloVogl @ByTimGraham Really curious: who is on the hook for the overages? 1.4BN price tag. 10% overage is $140MM.

Or can they institute a no change order, no overage clause in the construction contracts? (Lol)",boomertang,"New York, New York",1,1,0
417,2022-03-28 22:35:17+00:00,,0,"Argo names Day as VP and construction underwriting officer
Based in Chicago, the executive will join the construction practice led by senior vice president Kristyn Smallcombe.
https://t.co/IAroASjcZL #reinsurance #insurance",InsidePC1,"New York, NY",0,0,0
418,2022-03-28 22:31:53+00:00,,0,"@CaroleGhost @bookedbusy It was brought up a few years back that PC would cut the financial support of some of the minor royals and they would have to ""work"" when he took over or  something. I don't keep up with that family to know who nor do l care to that degree.",EOC212,New York City,0,0,0
419,2022-03-28 22:29:00+00:00,,0,"@IrishTimes Owen Keegan has personally fucked Dublin City too his own liking,  he is corrupt &amp; only fulfilling his own agenda. 
He has traffic purposely at a standstill with fixed traffic lights not letting enough cars through at a time.
Keegan has no infrastructure but is still causing pain",Goat4ire,New York,0,1,0
420,2022-03-28 22:27:25+00:00,,0,"#SocialMedia #Sales Social networking is one of my most loved methods for getting targeted traffic due to the fact it is cost-free and never stops, see the reason here https://t.co/e6sVFgb7Ll https://t.co/tfeCOtPPiB",TheWealthZone,"New York, NY",0,0,0
421,2022-03-28 22:26:08+00:00,,0,Pondering aiming to get targeted traffic  and website vistors by using Twitter and fb with out achieving success?  Read up on this kind of page https://t.co/DTMuEtbh1b,TheWealthZone,"New York, NY",0,0,0
422,2022-03-28 22:25:42+00:00,,0,"@goldnasty I hope that ""developing technically sound skills"" encompasses code expertise, routine construction, and having a full understanding of how to maximize both difficulty AND execution, which has been lacking over the past 5 or so years...but we shall see!",thegymterdotnet,"New York, NY",1,3,0
